CustomerID,Recency,Frequency,Monetary,Cluster
CUST103319,31,18,2783.97,3
CUST103320,27,12,3741.71,3
CUST103321,15,28,8022.75,1
CUST103322,61,7,1935.29,4
CUST103323,177,9,2669.2,2
CUST103324,224,7,1571.47,2
CUST103325,90,8,3030.17,2
CUST103326,197,3,732.88,0
CUST103327,71,5,1686.61,4
CUST103328,204,3,321.79,0
CUST103329,38,8,1471.54,4
CUST103330,39,15,1564.78,3
CUST103331,238,2,318.93,0
CUST103332,17,8,2774.4,3
CUST103333,24,25,5956.77,1
CUST103334,31,12,2074.54,3
CUST103335,60,14,2680.32,3
CUST103336,17,15,1554.29,3
CUST103337,66,8,1627.12,4
CUST103338,292,3,1682.14,0
CUST103339,22,11,3486.59,3
CUST103340,83,12,3452.32,3
CUST103341,33,14,1909.77,3
CUST103342,273,1,1440.05,0
CUST103343,26,23,5740.02,1
CUST103344,17,21,8490.66,1
CUST103345,58,7,1381.59,4
CUST103346,150,2,2073.83,0
CUST103347,92,8,3372.97,2
CUST103348,75,6,1649.32,4
CUST103349,214,5,1759.35,2
CUST103350,69,16,2942.75,3
CUST103351,23,16,8718.95,1
CUST103352,32,26,4200.06,1
CUST103353,30,23,3217.82,1
CUST103354,62,14,3524.33,3
CUST103355,78,9,2622.4,2
CUST103356,18,16,2927.21,3
CUST103357,59,8,3251.79,3
CUST103358,24,6,3578.4,3
CUST103359,225,6,3462.95,2
CUST103360,121,8,1921.41,2
CUST103361,14,16,3767.01,1
CUST103362,34,18,5851.92,1
CUST103363,104,6,1374.46,4
CUST103364,25,9,2881.14,3
CUST103365,23,14,1666.09,3
CUST103366,24,11,2476.9,3
CUST103367,155,15,2141.66,2
CUST103368,99,6,2735.09,2
CUST103369,28,20,3266.53,3
CUST103370,103,6,2095.53,2
CUST103371,285,4,784.99,0
CUST103372,5,20,3621.43,1
CUST103373,202,3,1917.46,2
CUST103374,53,12,1241.82,4
CUST103375,71,10,1660.3,4
CUST103376,65,6,1490.02,4
CUST103377,4,30,4316.45,1
CUST103378,269,4,787.19,0
CUST103379,35,8,2224.05,3
CUST103380,308,5,1104.96,0
CUST103381,24,13,2695.38,3
CUST103382,312,4,228.27,0
CUST103383,300,4,1911.93,2
CUST103384,90,8,425.47,4
CUST103385,72,14,1790.74,3
CUST103386,212,8,2648.57,2
CUST103387,58,6,2024.06,4
CUST103388,189,3,1431.27,0
CUST103389,41,9,1293.93,4
CUST103390,69,19,2390.91,3
CUST103391,21,24,4276.81,1
CUST103392,101,8,2105.4,2
CUST103393,349,4,1543.22,0
CUST103394,27,24,4743.24,1
CUST103395,136,3,4255.69,2
CUST103396,200,2,1000.43,0
CUST103397,28,26,5294.44,1
CUST103398,10,28,8924.7,1
CUST103399,112,11,1838.97,2
CUST103400,148,8,1434.4,4
CUST103401,1,22,4774.03,1
CUST103402,235,5,785.81,0
CUST103403,21,9,1137.97,4
CUST103404,358,7,619.15,0
CUST103405,304,3,283.29,0
CUST103406,145,7,2516.88,2
CUST103407,57,4,1149.66,4
CUST103408,39,18,3404.88,3
CUST103409,99,6,1254.05,4
CUST103410,9,21,8446.72,1
CUST103411,233,7,662.36,4
CUST103412,11,23,9976.27,1
CUST103413,62,12,2816.04,3
CUST103414,24,16,5712.99,1
CUST103415,12,14,1198.35,3
CUST103416,36,12,2168.84,3
CUST103417,94,14,5038.42,3
CUST103418,92,9,4655.95,2
CUST103419,24,22,6391.46,1
CUST103420,220,3,1994.6,2
CUST103421,181,2,784.11,0
CUST103422,70,13,5053.69,3
CUST103423,193,7,2913.67,2
CUST103424,43,6,2181.4,3
CUST103425,21,21,10657.32,1
CUST103426,76,5,662.03,4
CUST103427,7,22,12736.21,1
CUST103428,212,2,1741.4,0
CUST103429,305,2,1781.67,0
CUST103430,201,5,1164.15,0
CUST103431,98,4,4421.96,2
CUST103432,45,11,3831.84,3
CUST103433,349,3,728.08,0
CUST103434,45,14,4132.35,3
CUST103435,11,22,6756.29,1
CUST103436,47,7,1732.17,4
CUST103437,55,12,3204.06,3
CUST103438,68,17,2845.82,3
CUST103439,10,22,7930.64,1
CUST103440,80,8,413.55,4
CUST103441,68,9,3592.3,3
CUST103442,73,20,2426.25,3
CUST103443,21,19,4716.49,1
CUST103444,12,11,3911.75,3
CUST103445,316,2,167.31,0
CUST103446,20,14,2220.34,3
CUST103447,151,12,858.57,4
CUST103448,109,11,1433.36,4
CUST103449,50,11,2114.47,3
CUST103450,290,2,615.81,0
CUST103451,219,9,995.24,4
CUST103452,44,5,2773.5,2
CUST103453,25,20,6818.94,1
CUST103454,18,35,5165.6,1
CUST103455,350,6,873.05,0
CUST103456,184,6,1215.79,4
CUST103457,201,6,628.72,0
CUST103458,359,7,667.4,0
CUST103459,27,19,5387.57,1
CUST103460,230,7,4666.18,2
CUST103461,86,7,2588.34,2
CUST103462,126,6,3778.47,2
CUST103463,31,24,5978.1,1
CUST103464,67,12,3849.17,3
CUST103465,158,6,886.53,4
CUST103466,216,12,2297.42,2
CUST103467,31,7,1886.97,3
CUST103468,13,13,1276.72,3
CUST103469,36,9,4043.16,3
CUST103470,277,4,1231.61,0
CUST103471,110,13,2055.52,2
CUST103472,47,4,1284.32,4
CUST103473,67,7,2758.55,2
CUST103474,92,7,1677.83,4
CUST103475,83,7,558.01,4
CUST103476,29,5,1095.73,4
CUST103477,204,1,1369.57,0
CUST103478,290,3,1056.95,0
CUST103479,352,1,972.47,0
CUST103480,25,9,1296.72,4
CUST103481,52,7,1879.4,4
CUST103482,205,6,1797.17,2
CUST103483,326,3,916.26,0
CUST103484,55,6,944.88,4
CUST103485,182,9,5072.29,2
CUST103486,168,11,3057.7,2
CUST103487,102,6,1480.97,4
CUST103488,234,7,1437.78,2
CUST103489,15,14,3673.52,1
CUST103490,82,10,1656.12,4
CUST103491,67,8,1836.38,4
CUST103492,27,25,11417.68,1
CUST103493,342,2,1519.58,0
CUST103494,58,3,2487.84,2
CUST103495,28,20,5291.64,1
CUST103496,182,11,1375.85,4
CUST103497,234,9,2936.44,2
CUST103498,128,7,1470.22,4
CUST103499,29,9,5374.0,3
CUST103500,242,3,858.15,0
CUST103501,103,8,1117.43,4
CUST103502,51,8,2018.36,3
CUST103503,1,22,8557.17,1
CUST103504,234,9,2197.57,2
CUST103505,128,5,1985.09,2
CUST103506,107,8,2032.95,2
CUST103507,66,5,1335.96,4
CUST103508,144,11,1972.59,2
CUST103509,99,5,1957.44,2
CUST103510,39,14,2217.16,3
CUST103511,182,2,376.83,0
CUST103512,166,9,3214.9,2
CUST103513,356,1,980.75,0
CUST103514,214,5,380.12,0
CUST103515,255,3,1092.01,0
CUST103516,191,6,656.52,0
CUST103517,26,6,2296.33,3
CUST103518,50,11,2807.96,3
CUST103519,37,9,3074.86,3
CUST103520,124,9,3603.86,2
CUST103521,80,4,4403.7,2
CUST103522,260,2,840.1,0
CUST103523,4,21,7904.07,1
CUST103524,22,9,2229.2,3
CUST103525,72,3,4505.12,2
CUST103526,59,9,1695.25,4
CUST103527,16,25,8379.67,1
CUST103528,4,16,5736.57,1
CUST103529,345,3,982.14,0
CUST103530,58,8,1973.65,4
CUST103531,18,32,1572.5,1
CUST103532,28,18,5186.21,1
CUST103533,78,6,1753.31,4
CUST103534,32,12,2691.57,3
CUST103535,102,4,1889.44,2
CUST103536,182,6,1202.27,4
CUST103537,18,13,4056.11,3
CUST103538,108,8,2205.08,2
CUST103539,27,26,4920.89,1
CUST103540,28,9,3686.75,3
CUST103541,278,3,696.81,0
CUST103542,68,6,1815.84,4
CUST103543,227,5,490.64,0
CUST103544,20,10,2654.56,3
CUST103545,72,17,2710.31,3
CUST103546,91,10,2450.22,2
CUST103547,64,5,2411.61,2
CUST103548,297,3,1350.37,0
CUST103549,27,19,4776.45,1
CUST103550,341,5,241.33,0
CUST103551,279,4,456.92,0
CUST103552,108,6,3992.31,2
CUST103553,73,12,918.46,4
CUST103554,106,10,1045.51,4
CUST103555,20,15,4455.01,1
CUST103556,133,9,2444.67,2
CUST103557,93,8,1693.7,4
CUST103558,183,4,530.01,0
CUST103559,205,9,1848.69,2
CUST103560,43,10,1852.69,3
CUST103561,174,10,995.19,4
CUST103562,25,4,4627.39,3
CUST103563,200,5,2059.5,2
CUST103564,48,14,4054.5,3
CUST103565,183,2,144.86,0
CUST103566,221,5,5911.81,2
CUST103567,237,3,440.17,0
CUST103568,62,10,4581.34,3
CUST103569,229,4,628.28,0
CUST103570,72,14,2028.01,3
CUST103571,124,9,2197.92,2
CUST103572,13,21,4231.64,1
CUST103573,66,13,3932.6,3
CUST103574,80,5,1672.76,4
CUST103575,54,12,5983.04,3
CUST103576,58,14,3590.22,3
CUST103577,322,1,1204.43,0
CUST103578,51,25,6318.67,1
CUST103579,210,6,1299.95,2
CUST103580,17,21,11621.78,1
CUST103581,135,10,2147.65,2
CUST103582,116,8,2218.22,2
CUST103583,107,6,1904.51,2
CUST103584,100,10,1049.83,4
CUST103585,283,4,1814.83,2
CUST103586,198,10,2980.37,2
CUST103587,23,13,4860.45,3
CUST103588,71,5,2196.15,2
CUST103589,128,7,2508.19,2
CUST103590,17,17,2640.1,3
CUST103591,193,14,5014.39,2
CUST103592,27,11,2237.79,3
CUST103593,181,4,3133.59,2
CUST103594,24,19,7380.91,1
CUST103595,17,20,3973.82,1
CUST103596,331,7,1515.3,2
CUST103597,230,2,782.84,0
CUST103598,268,3,1388.02,0
CUST103599,325,2,349.91,0
CUST103600,119,6,1933.54,2
CUST103601,32,17,3763.07,3
CUST103602,22,22,5287.12,1
CUST103603,85,5,1668.48,4
CUST103604,21,13,4076.47,3
CUST103605,212,1,817.8,0
CUST103606,18,18,2750.07,3
CUST103607,34,23,7892.26,1
CUST103608,57,11,3464.12,3
CUST103609,47,19,4943.57,3
CUST103610,47,15,4162.98,3
CUST103611,205,7,2369.79,2
CUST103612,27,17,1339.76,3
CUST103613,74,10,1849.66,4
CUST103614,352,2,224.88,0
CUST103615,36,5,1396.27,4
CUST103616,117,9,2358.96,2
CUST103617,46,13,4224.81,3
CUST103618,19,19,7370.32,1
CUST103619,34,11,2853.14,3
CUST103620,237,4,865.2,0
CUST103621,218,7,1286.59,2
CUST103622,20,6,4338.95,3
CUST103623,100,5,1616.22,4
CUST103624,333,2,1909.38,0
CUST103625,220,12,1189.26,4
CUST103626,70,5,1660.08,4
CUST103627,278,4,230.96,0
CUST103628,217,12,1923.85,2
CUST103629,94,9,1307.62,4
CUST103630,30,14,3923.44,3
CUST103631,17,17,7398.22,1
CUST103632,345,4,1123.12,0
CUST103633,65,7,4616.47,2
CUST103634,46,4,2046.73,4
CUST103635,83,4,3627.98,2
CUST103636,13,18,3700.2,1
CUST103637,209,1,1035.85,0
CUST103638,72,13,2077.5,3
CUST103639,115,10,2497.21,2
CUST103640,43,3,2421.04,2
CUST103641,22,11,2296.19,3
CUST103642,29,26,4458.16,1
CUST103643,91,4,4423.8,2
CUST103644,48,8,2490.07,3
CUST103645,10,27,4886.16,1
CUST103646,127,6,1460.33,4
CUST103647,36,9,4077.42,3
CUST103648,23,9,3984.45,3
CUST103649,27,12,2967.92,3
CUST103650,334,2,732.5,0
CUST103651,12,15,2114.37,3
CUST103652,22,18,3040.71,3
CUST103653,68,12,2900.11,3
CUST103654,26,6,6101.03,3
CUST103655,30,17,2590.29,3
CUST103656,21,20,4488.44,1
CUST103657,26,26,5375.13,1
CUST103658,64,7,3800.24,2
CUST103659,207,2,1483.36,0
CUST103660,22,21,3049.56,1
CUST103661,12,14,2522.95,3
CUST103662,201,2,1178.61,0
CUST103663,272,2,1495.04,0
CUST103664,160,7,1523.13,2
CUST103665,45,9,2579.24,3
CUST103666,85,8,1482.99,4
CUST103667,17,16,2322.43,3
CUST103668,2,24,8354.38,1
CUST103669,65,14,6274.06,3
CUST103670,35,7,4550.24,3
CUST103671,53,21,3205.77,3
CUST103672,88,16,1413.76,4
CUST103673,27,12,6052.12,3
CUST103674,41,8,3062.82,3
CUST103675,115,7,3101.24,2
CUST103676,278,4,1934.0,2
CUST103677,10,17,2481.5,1
CUST103678,60,6,438.84,4
CUST103679,12,13,3819.99,1
CUST103680,2,23,10230.35,1
CUST103681,221,7,2961.29,2
CUST103682,41,11,2738.3,3
CUST103683,108,5,1746.64,2
CUST103684,25,6,3662.72,3
CUST103685,56,16,4565.78,3
CUST103686,33,22,4952.46,1
CUST103687,39,14,2438.29,3
CUST103688,192,4,707.34,0
CUST103689,24,8,622.75,4
CUST103690,17,15,5762.78,1
CUST103691,3,23,11183.09,1
CUST103692,24,9,496.91,4
CUST103693,21,25,4489.84,1
CUST103694,85,7,1682.75,4
CUST103695,195,5,1397.07,2
CUST103696,36,4,680.6,4
CUST103697,64,24,1427.17,3
CUST103698,5,32,8543.1,1
CUST103699,17,24,4803.61,1
CUST103700,80,5,2101.76,2
CUST103701,349,3,930.48,0
CUST103702,66,12,2124.93,3
CUST103703,59,11,1629.61,4
CUST103704,169,8,2893.19,2
CUST103705,20,21,4492.32,1
CUST103706,21,24,3313.96,1
CUST103707,63,14,3504.23,3
CUST103708,219,8,1580.11,2
CUST103709,75,8,948.06,4
CUST103710,227,6,1124.24,4
CUST103711,299,2,715.57,0
CUST103712,133,5,1721.77,2
CUST103713,335,4,796.41,0
CUST103714,160,7,509.05,4
CUST103715,257,3,472.84,0
CUST103716,323,2,1628.6,0
CUST103717,235,6,2617.62,2
CUST103718,141,2,2320.02,2
CUST103719,319,1,346.41,0
CUST103720,48,4,1548.42,4
CUST103721,202,5,2192.78,2
CUST103722,75,10,2404.75,3
CUST103723,284,2,1160.73,0
CUST103724,39,7,1792.68,4
CUST103725,231,7,1595.47,2
CUST103726,133,7,2852.54,2
CUST103727,214,3,245.7,0
CUST103728,40,9,3308.02,3
CUST103729,231,7,1450.04,2
CUST103730,211,9,291.55,4
CUST103731,282,3,801.36,0
CUST103732,247,1,892.39,0
CUST103733,73,7,2209.64,2
CUST103734,72,10,336.64,4
CUST103735,62,15,2210.03,3
CUST103736,342,2,1296.65,0
CUST103737,22,12,2333.89,3
CUST103738,105,9,2903.74,2
CUST103739,128,9,2312.41,2
CUST103740,80,10,4003.03,3
CUST103741,33,16,2640.22,3
CUST103742,59,17,3425.44,3
CUST103743,189,3,963.25,0
CUST103744,115,5,1278.94,4
CUST103745,18,20,7743.2,1
CUST103746,99,6,3025.71,2
CUST103747,71,15,3968.29,3
CUST103748,255,4,414.68,0
CUST103749,58,15,2490.11,3
CUST103750,56,9,2887.04,3
CUST103751,16,24,5660.61,1
CUST103752,23,9,2291.32,3
CUST103753,103,7,1994.34,2
CUST103754,159,12,2437.32,2
CUST103755,80,7,2465.65,2
CUST103756,34,16,2572.64,3
CUST103757,43,14,3154.96,3
CUST103758,74,13,4362.5,3
CUST103759,194,2,1491.72,0
CUST103760,68,15,3322.02,3
CUST103761,252,3,2150.36,2
CUST103762,12,10,4018.53,3
CUST103763,22,20,5763.97,1
CUST103764,22,13,2962.45,3
CUST103765,9,22,4389.93,1
CUST103766,191,4,1223.06,0
CUST103767,40,10,2122.52,3
CUST103768,15,9,2459.53,3
CUST103769,130,5,1989.75,2
CUST103770,159,5,3401.73,2
CUST103771,231,2,1646.39,0
CUST103772,199,3,596.76,0
CUST103773,147,6,3106.59,2
CUST103774,223,7,1922.21,2
CUST103775,93,13,3355.89,3
CUST103776,105,6,1467.74,4
CUST103777,116,10,2179.89,2
CUST103778,3,26,7041.67,1
CUST103779,150,10,878.51,4
CUST103780,299,4,2519.76,2
CUST103781,33,24,6760.75,1
CUST103782,324,3,854.85,0
CUST103783,237,4,308.6,0
CUST103784,44,16,7699.81,1
CUST103785,62,6,1981.7,4
CUST103786,279,1,731.08,0
CUST103787,251,1,714.5,0
CUST103788,1,25,6073.18,1
CUST103789,47,13,7715.78,3
CUST103790,116,10,1735.65,2
CUST103791,60,15,1809.2,3
CUST103792,14,18,5592.07,1
CUST103793,31,22,9099.63,1
CUST103794,6,23,3632.71,1
CUST103795,77,6,1404.25,4
CUST103796,115,9,1569.9,4
CUST103797,234,10,845.18,4
CUST103798,216,6,2992.91,2
CUST103799,70,10,1170.17,4
CUST103800,25,14,4685.12,3
CUST103801,29,19,10351.35,1
CUST103802,31,11,2355.99,3
CUST103803,54,10,4217.47,3
CUST103804,38,13,2134.02,3
CUST103805,12,26,7073.41,1
CUST103806,18,25,6956.0,1
CUST103807,191,6,3664.2,2
CUST103808,112,4,2511.01,2
CUST103809,331,2,845.65,0
CUST103810,179,11,3304.05,2
CUST103811,77,5,2006.2,2
CUST103812,3,28,3505.53,1
CUST103813,107,9,1030.44,4
CUST103814,27,22,5853.21,1
CUST103815,85,8,766.63,4
CUST103816,40,17,5882.2,1
CUST103817,26,13,2611.94,3
CUST103818,31,10,3430.86,3
CUST103819,104,10,1649.05,4
CUST103820,308,2,886.41,0
CUST103821,113,11,1507.52,4
CUST103822,117,8,3127.46,2
CUST103823,97,7,1273.84,4
CUST103824,21,23,6046.38,1
CUST103825,133,8,1497.96,4
CUST103826,87,9,658.65,4
CUST103827,31,10,6451.5,3
CUST103828,62,18,2628.28,3
CUST103829,327,3,416.5,0
CUST103830,183,7,1290.62,4
CUST103831,60,8,1185.25,4
CUST103832,114,7,1751.52,2
CUST103833,115,5,2839.35,2
CUST103834,45,8,1980.11,3
CUST103835,10,11,1593.78,3
CUST103836,60,9,1498.28,4
CUST103837,154,9,1474.62,4
CUST103838,31,26,9226.33,1
CUST103839,141,12,2631.11,2
CUST103840,61,8,2655.97,3
CUST103841,236,5,676.62,0
CUST103842,97,11,2857.12,2
CUST103843,232,5,1000.36,0
CUST103844,36,6,1486.98,4
CUST103845,345,3,814.35,0
CUST103846,84,6,2412.59,2
CUST103847,200,9,1887.72,2
CUST103848,202,5,3451.38,2
CUST103849,23,9,4139.95,3
CUST103850,59,11,2415.65,3
CUST103851,72,9,2488.31,2
CUST103852,20,15,1795.06,3
CUST103853,59,12,2045.88,3
CUST103854,18,15,3478.29,3
CUST103855,73,4,4664.64,2
CUST103856,13,13,5031.97,1
CUST103857,125,6,2373.98,2
CUST103858,53,2,3701.39,2
CUST103859,218,5,536.88,0
CUST103860,6,20,10998.27,1
CUST103861,62,10,1518.07,4
CUST103862,25,24,4060.72,1
CUST103863,239,5,1745.87,2
CUST103864,21,17,2442.24,3
CUST103865,266,4,554.55,0
CUST103866,64,21,3524.98,3
CUST103867,68,4,3781.05,2
CUST103868,42,17,3018.09,3
CUST103869,116,7,3254.91,2
CUST103870,39,12,2860.34,3
CUST103871,11,9,2403.73,3
CUST103872,29,9,4236.31,3
CUST103873,2,21,7891.65,1
CUST103874,17,33,1943.26,1
CUST103875,314,4,314.03,0
CUST103876,73,8,1645.7,4
CUST103877,12,15,8849.45,1
CUST103878,288,3,395.84,0
CUST103879,30,22,3144.6,3
CUST103880,20,9,919.56,4
CUST103881,231,11,2055.07,2
CUST103882,300,2,1217.94,0
CUST103883,105,13,1936.96,2
CUST103884,23,8,2208.07,3
CUST103885,310,2,1244.8,0
CUST103886,10,20,6744.71,1
CUST103887,344,2,850.56,0
CUST103888,199,5,353.44,0
CUST103889,219,3,1668.22,0
CUST103890,54,14,2215.81,3
CUST103891,23,22,7121.8,1
CUST103892,220,7,1731.27,2
CUST103893,100,4,1400.24,4
CUST103894,22,2,1663.31,4
CUST103895,269,1,1543.54,0
CUST103896,135,10,1559.01,4
CUST103897,11,14,2479.66,3
CUST103898,113,4,1622.09,2
CUST103899,17,27,4244.83,1
CUST103900,71,16,1155.8,4
CUST103901,32,25,2200.04,3
CUST103902,129,7,1597.61,2
CUST103903,170,9,2965.22,2
CUST103904,50,9,1954.14,3
CUST103905,13,12,2736.95,3
CUST103906,173,7,2298.52,2
CUST103907,234,8,1922.4,2
CUST103908,250,1,556.7,0
CUST103909,28,3,2273.31,4
CUST103910,164,5,1666.69,2
CUST103911,80,7,1791.44,4
CUST103912,26,14,1301.58,3
CUST103913,359,5,1581.2,2
CUST103914,55,12,3929.44,3
CUST103915,15,15,3659.57,1
CUST103916,53,16,1618.19,3
CUST103917,75,3,442.23,0
CUST103918,46,8,2736.9,3
CUST103919,202,12,816.45,4
CUST103920,34,10,1605.67,3
CUST103921,60,14,5231.65,3
CUST103922,273,3,573.76,0
CUST103923,59,16,2462.34,3
CUST103924,271,3,669.21,0
CUST103925,12,10,2717.49,3
CUST103926,107,5,1328.91,4
CUST103927,98,8,298.88,4
CUST103928,230,5,1453.54,2
CUST103929,2,31,7784.06,1
CUST103930,301,1,803.5,0
CUST103931,58,4,1402.09,4
CUST103932,81,4,1995.41,2
CUST103933,72,4,3502.53,2
CUST103934,25,23,7434.24,1
CUST103935,79,5,906.67,4
CUST103936,14,17,4606.4,1
CUST103937,15,18,4978.43,1
CUST103938,200,10,1224.41,4
CUST103939,94,7,1951.14,2
CUST103940,31,24,4482.22,1
CUST103941,30,21,8367.19,1
CUST103942,47,11,4358.58,3
CUST103943,58,10,7105.79,3
CUST103944,110,10,3785.89,2
CUST103945,28,17,2754.64,3
CUST103946,236,3,356.02,0
CUST103947,54,12,1968.36,3
CUST103948,9,18,3369.92,1
CUST103949,220,5,1071.67,0
CUST103950,69,14,6243.01,3
CUST103951,115,8,2453.62,2
CUST103952,334,3,773.27,0
CUST103953,360,4,929.85,0
CUST103954,121,5,1735.32,2
CUST103955,29,25,6168.51,1
CUST103956,70,5,2253.21,2
CUST103957,359,3,357.27,0
CUST103958,203,3,630.95,0
CUST103959,26,24,6453.25,1
CUST103960,60,15,1300.35,4
CUST103961,38,11,1206.86,4
CUST103962,28,20,7003.21,1
CUST103963,109,4,1019.09,4
CUST103964,26,10,3887.49,3
CUST103965,66,15,2015.01,3
CUST103966,34,23,8992.28,1
CUST103967,21,5,1902.13,3
CUST103968,24,24,4688.32,1
CUST103969,118,8,2518.1,2
CUST103970,7,19,5404.37,1
CUST103971,245,2,1177.57,0
CUST103972,9,25,4845.48,1
CUST103973,95,4,1904.86,2
CUST103974,10,14,2973.33,1
CUST103975,25,18,4349.36,1
CUST103976,53,12,4729.15,3
CUST103977,10,24,6826.98,1
CUST103978,33,23,4448.96,1
CUST103979,96,9,808.24,4
CUST103980,197,13,1435.72,2
CUST103981,34,24,3448.99,1
CUST103982,95,10,1422.67,4
CUST103983,65,4,2590.69,2
CUST103984,49,14,2042.64,3
CUST103985,51,12,4169.3,3
CUST103986,26,20,5301.62,1
CUST103987,60,11,3888.16,3
CUST103988,31,6,4769.91,3
CUST103989,277,3,744.47,0
CUST103990,278,2,1941.05,0
CUST103991,277,3,545.92,0
CUST103992,29,8,2916.18,3
CUST103993,29,19,4799.28,1
CUST103994,66,15,4380.32,3
CUST103995,40,14,2757.77,3
CUST103996,15,21,8070.32,1
CUST103997,33,31,4343.82,1
CUST103998,35,7,2087.35,3
CUST103999,17,5,2745.14,3
CUST104000,11,8,3506.9,3
CUST104001,101,4,3635.87,2
CUST104002,32,8,3829.7,3
CUST104003,325,3,701.43,0
CUST104004,18,11,1299.64,3
CUST104005,39,8,470.02,4
CUST104006,44,12,2981.3,3
CUST104007,29,4,2446.27,3
CUST104008,13,25,4257.03,1
CUST104009,16,16,1105.77,3
CUST104010,46,7,1261.6,4
CUST104011,14,19,5047.96,1
CUST104012,43,15,1769.94,3
CUST104013,200,2,557.7,0
CUST104014,22,18,8258.91,1
CUST104015,22,11,2871.69,3
CUST104016,84,7,892.84,4
CUST104017,71,17,3037.8,3
CUST104018,42,13,4065.74,3
CUST104019,14,27,7165.31,1
CUST104020,107,11,1945.11,2
CUST104021,12,11,2135.14,3
CUST104022,46,18,2400.76,3
CUST104023,17,11,3005.09,3
CUST104024,286,3,1615.01,0
CUST104025,117,8,2065.7,2
CUST104026,280,5,2255.29,2
CUST104027,121,4,1996.48,2
CUST104028,186,10,1973.09,2
CUST104029,36,2,2340.67,2
CUST104030,214,3,1236.42,0
CUST104031,83,2,3591.58,2
CUST104032,72,11,3561.67,3
CUST104033,131,8,2306.45,2
CUST104034,110,8,1695.92,2
CUST104035,1,24,4852.73,1
CUST104036,67,15,1975.32,3
CUST104037,42,11,3152.55,3
CUST104038,195,2,591.62,0
CUST104039,38,17,1625.21,3
CUST104040,228,4,1799.57,2
CUST104041,71,4,1008.61,4
CUST104042,208,7,2648.14,2
CUST104043,18,19,3700.89,1
CUST104044,257,2,1108.56,0
CUST104045,52,6,1933.82,4
CUST104046,17,10,2697.75,3
CUST104047,18,12,4345.27,3
CUST104048,21,15,5421.4,1
CUST104049,55,17,3340.74,3
CUST104050,149,8,1815.69,2
CUST104051,330,5,1129.0,0
CUST104052,211,9,2156.98,2
CUST104053,117,5,2934.39,2
CUST104054,89,5,1745.97,2
CUST104055,276,3,913.13,0
CUST104056,297,3,617.65,0
CUST104057,41,13,2123.77,3
CUST104058,348,1,292.59,0
CUST104059,29,11,2486.74,3
CUST104060,110,5,1537.35,4
CUST104061,235,3,2392.56,2
CUST104062,211,10,2708.63,2
CUST104063,52,11,2715.85,3
CUST104064,33,6,2446.44,3
CUST104065,15,30,4417.82,1
CUST104066,207,7,1189.64,4
CUST104067,53,14,2792.46,3
CUST104068,133,4,3342.27,2
CUST104069,181,2,934.68,0
CUST104070,21,6,3337.51,3
CUST104071,25,9,3326.49,3
CUST104072,196,7,760.07,4
CUST104073,56,8,2320.79,3
CUST104074,22,14,3009.8,3
CUST104075,24,30,3745.08,1
CUST104076,111,7,1822.13,2
CUST104077,215,7,913.14,4
CUST104078,86,4,4138.74,2
CUST104079,10,24,5957.91,1
CUST104080,89,6,1959.66,2
CUST104081,25,12,6043.28,1
CUST104082,53,15,2913.16,3
CUST104083,180,6,790.66,4
CUST104084,63,9,4449.21,3
CUST104085,100,5,2817.28,2
CUST104086,200,3,2340.4,2
CUST104087,116,9,863.15,4
CUST104088,90,5,3924.66,2
CUST104089,33,15,5429.04,3
CUST104090,38,14,2519.46,3
CUST104091,23,28,4951.88,1
CUST104092,216,8,2835.58,2
CUST104093,316,5,440.46,0
CUST104094,31,14,6185.74,1
CUST104095,27,13,1492.81,3
CUST104096,26,13,1542.55,3
CUST104097,107,5,1205.01,4
CUST104098,219,9,2476.24,2
CUST104099,219,10,4175.47,2
CUST104100,205,2,456.41,0
CUST104101,51,12,2925.18,3
CUST104102,201,12,3594.22,2
CUST104103,60,5,2234.37,2
CUST104104,32,12,1019.23,4
CUST104105,332,4,1757.92,2
CUST104106,31,21,6780.37,1
CUST104107,100,7,1139.84,4
CUST104108,179,8,2132.17,2
CUST104109,255,1,1746.97,0
CUST104110,57,5,774.32,4
CUST104111,72,11,1682.26,4
CUST104112,211,1,862.16,0
CUST104113,219,13,4052.1,2
CUST104114,38,4,1827.03,4
CUST104115,168,13,1176.33,4
CUST104116,69,12,3642.29,3
CUST104117,70,9,2790.21,3
CUST104118,258,2,1384.19,0
CUST104119,49,11,3123.04,3
CUST104120,43,5,2374.5,2
CUST104121,184,1,427.22,0
CUST104122,114,6,1550.14,4
CUST104123,223,3,515.25,0
CUST104124,48,10,3352.08,3
CUST104125,352,6,490.73,0
CUST104126,23,23,5360.99,1
CUST104127,25,8,3875.96,3
CUST104128,117,5,1215.44,4
CUST104129,177,11,3015.28,2
CUST104130,192,2,1442.07,0
CUST104131,178,7,3502.98,2
CUST104132,199,11,1831.4,2
CUST104133,101,4,3091.78,2
CUST104134,46,5,3100.19,2
CUST104135,64,5,2180.24,2
CUST104136,16,27,6937.62,1
CUST104137,59,6,1595.73,4
CUST104138,213,4,2092.02,2
CUST104139,103,8,1621.62,4
CUST104140,209,8,1837.9,2
CUST104141,58,10,2191.82,3
CUST104142,116,8,1911.16,2
CUST104143,24,24,4484.79,1
CUST104144,29,14,1893.48,3
CUST104145,103,4,4151.32,2
CUST104146,46,10,4362.99,3
CUST104147,13,21,2476.66,1
