CustomerID,Age,Gender,City,PreferredChannel,RecencyDays,PurchaseFrequency,MonetaryValue,TrueSegment
CUST100400,38,Female,Hyderabad,Store,83,6,2521.13,Potential Loyalists
CUST100401,39,Female,Bengaluru,Online,73,13,2425.31,Loyal
CUST100402,34,Female,Chennai,Online,248,2,763.67,Lost
CUST100403,31,Male,Mumbai,Online,182,4,3152.6,At Risk
CUST100404,41,Male,Hyderabad,Online,7,25,3885.9,Champions
CUST100405,27,Male,Kolkata,Online,240,2,900.09,Lost
CUST100406,42,Male,Delhi,Store,324,6,841.97,Lost
CUST100407,49,Male,Pune,Store,54,10,4064.01,Loyal
CUST100408,36,Male,Mumbai,Online,348,2,1061.02,Lost
CUST100409,52,Female,Bengaluru,Store,26,25,6452.42,Champions
CUST100410,28,Male,Pune,Online,244,2,864.79,Lost
CUST100411,43,Male,Delhi,Mobile App,176,8,811.8,At Risk
CUST100412,29,Female,Bengaluru,Online,131,6,5439.49,At Risk
CUST100413,28,Female,Pune,Store,6,23,5384.08,Champions
CUST100414,62,Female,Chennai,Store,256,3,201.74,Lost
CUST100415,33,Male,Kolkata,Online,34,21,9778.65,Champions
CUST100416,43,Male,Bengaluru,Store,39,11,3627.42,Loyal
CUST100417,36,Female,Chennai,Online,28,23,5924.88,Champions
CUST100418,33,Male,Chennai,Store,146,7,3036.16,At Risk
CUST100419,32,Female,Noida,Online,47,14,1623.31,Loyal
CUST100420,36,Female,Mumbai,Online,326,3,1713.46,Lost
CUST100421,40,Female,Kolkata,Mobile App,142,5,4076.87,At Risk
CUST100422,18,Male,Kolkata,Online,18,21,7271.89,Champions
CUST100423,18,Male,Hyderabad,Store,33,21,1825.31,Champions
CUST100424,40,Female,Delhi,Online,16,21,6579.88,Champions
CUST100425,36,Female,Pune,Online,27,4,4296.23,Potential Loyalists
CUST100426,34,Female,Mumbai,Store,192,6,1815.56,At Risk
CUST100427,35,Female,Kolkata,Online,30,13,1375.84,Loyal
CUST100428,29,Male,Chennai,Mobile App,186,1,715.46,Lost
CUST100429,19,Male,Delhi,Mobile App,23,22,3384.54,Champions
CUST100430,18,Male,Pune,Store,132,9,1779.55,At Risk
CUST100431,30,Female,Chennai,Mobile App,181,3,856.87,Lost
CUST100432,34,Other,Kolkata,Online,224,6,2180.09,At Risk
CUST100433,49,Male,Mumbai,Mobile App,233,12,530.25,At Risk
CUST100434,26,Male,Hyderabad,Online,180,4,2015.77,Lost
CUST100435,28,Female,Bengaluru,Mobile App,8,18,5904.54,Champions
CUST100436,31,Female,Mumbai,Store,27,8,5115.26,Loyal
CUST100437,36,Male,Delhi,Online,27,15,4004.31,Champions
CUST100438,35,Female,Bengaluru,Online,64,7,3350.99,Potential Loyalists
CUST100439,23,Female,Noida,Online,215,9,1279.0,At Risk
CUST100440,44,Male,Kolkata,Online,178,5,3326.62,At Risk
CUST100441,34,Male,Noida,Mobile App,200,1,482.83,Lost
CUST100442,30,Female,Chennai,Store,15,24,7298.51,Champions
CUST100443,23,Female,Pune,Store,105,6,1389.25,At Risk
CUST100444,41,Female,Chennai,Store,12,4,4580.72,Loyal
CUST100445,42,Male,Chennai,Online,63,12,2783.76,Loyal
CUST100446,41,Male,Bengaluru,Online,239,3,770.63,At Risk
CUST100447,33,Female,Delhi,Mobile App,329,7,730.67,Lost
CUST100448,39,Male,Noida,Mobile App,31,4,2373.16,Potential Loyalists
CUST100449,34,Male,Chennai,Store,25,28,4508.9,Champions
CUST100450,34,Male,Delhi,Mobile App,62,11,1823.01,Potential Loyalists
CUST100451,18,Female,Delhi,Online,28,25,7271.6,Champions
CUST100452,37,Female,Pune,Store,254,5,1386.72,Lost
CUST100453,18,Male,Noida,Online,170,11,3847.63,At Risk
CUST100454,18,Female,Noida,Online,22,12,1808.41,Loyal
CUST100455,23,Male,Hyderabad,Online,2,27,7517.32,Champions
CUST100456,46,Male,Pune,Mobile App,26,16,2276.22,Loyal
CUST100457,38,Male,Delhi,Store,328,1,352.37,Lost
CUST100458,35,Female,Pune,Online,114,4,2026.44,Potential Loyalists
CUST100459,32,Female,Pune,Mobile App,218,9,3674.33,At Risk
CUST100460,33,Male,Mumbai,Store,230,9,2058.33,At Risk
CUST100461,19,Male,Noida,Online,80,4,1420.04,Potential Loyalists
CUST100462,21,Female,Pune,Online,34,23,4937.0,Champions
CUST100463,42,Male,Bengaluru,Online,295,4,489.25,Lost
CUST100464,32,Male,Noida,Mobile App,10,9,2700.37,Loyal
CUST100465,24,Male,Bengaluru,Online,30,9,4446.54,Potential Loyalists
CUST100466,25,Other,Hyderabad,Mobile App,137,8,3282.44,At Risk
CUST100467,33,Female,Delhi,Store,129,7,417.16,At Risk
CUST100468,42,Female,Hyderabad,Online,301,5,773.28,Lost
CUST100469,39,Female,Kolkata,Store,29,26,7052.07,Champions
CUST100470,51,Female,Mumbai,Mobile App,42,5,1577.61,Potential Loyalists
CUST100471,30,Male,Delhi,Store,36,8,3357.34,Potential Loyalists
CUST100472,28,Female,Bengaluru,Store,116,10,3322.18,Potential Loyalists
CUST100473,25,Female,Noida,Online,24,30,9018.42,Champions
CUST100474,45,Female,Kolkata,Online,8,19,5226.47,Champions
CUST100475,42,Female,Pune,Store,40,14,2918.93,Loyal
CUST100476,31,Female,Noida,Store,18,12,2340.69,Loyal
CUST100477,32,Male,Kolkata,Store,53,9,3961.69,Potential Loyalists
CUST100478,52,Male,Bengaluru,Online,42,11,1348.61,Potential Loyalists
CUST100479,41,Female,Noida,Store,207,11,2442.13,At Risk
CUST100480,35,Male,Bengaluru,Store,52,7,2137.6,Potential Loyalists
CUST100481,22,Male,Mumbai,Mobile App,80,8,962.93,Potential Loyalists
CUST100482,26,Female,Kolkata,Store,14,22,4240.61,Loyal
CUST100483,47,Female,Noida,Store,59,7,2083.13,Potential Loyalists
CUST100484,37,Male,Kolkata,Online,22,11,3825.58,Loyal
CUST100485,26,Other,Noida,Store,15,24,6733.85,Champions
CUST100486,32,Female,Bengaluru,Store,73,9,1395.85,Potential Loyalists
CUST100487,46,Female,Hyderabad,Store,97,6,2017.26,Potential Loyalists
CUST100488,40,Male,Noida,Online,31,14,1768.88,Loyal
CUST100489,25,Male,Noida,Online,97,8,3172.6,Potential Loyalists
CUST100490,21,Male,Mumbai,Online,103,8,2625.15,Potential Loyalists
CUST100491,35,Male,Pune,Store,102,6,3147.41,At Risk
CUST100492,40,Male,Chennai,Online,95,6,4464.83,At Risk
CUST100493,28,Male,Bengaluru,Online,201,8,2692.41,At Risk
CUST100494,38,Female,Chennai,Online,16,13,3474.16,Loyal
CUST100495,39,Female,Chennai,Online,127,11,3782.28,At Risk
CUST100496,32,Female,Noida,Online,97,8,3885.4,Potential Loyalists
CUST100497,42,Female,Kolkata,Store,107,8,1027.36,Potential Loyalists
CUST100498,34,Male,Noida,Store,207,5,2371.45,At Risk
CUST100499,52,Male,Delhi,Online,24,17,2054.03,Loyal
CUST100500,41,Female,Mumbai,Store,81,10,4468.36,Potential Loyalists
CUST100501,45,Female,Hyderabad,Online,236,16,1123.37,At Risk
CUST100502,44,Female,Chennai,Online,236,2,977.25,Lost
CUST100503,38,Male,Noida,Store,226,4,1421.22,Lost
CUST100504,57,Female,Bengaluru,Store,108,5,1676.69,Potential Loyalists
CUST100505,20,Female,Mumbai,Online,73,9,1868.21,Potential Loyalists
CUST100506,39,Female,Chennai,Mobile App,177,12,2421.37,At Risk
CUST100507,48,Male,Mumbai,Mobile App,45,15,1634.08,Loyal
CUST100508,34,Male,Chennai,Online,186,4,1397.89,Lost
CUST100509,28,Male,Kolkata,Store,42,6,1351.2,Potential Loyalists
CUST100510,28,Female,Bengaluru,Online,19,19,6367.55,Champions
CUST100511,30,Male,Delhi,Store,14,28,3859.52,Champions
CUST100512,47,Female,Kolkata,Store,305,3,1651.82,Lost
CUST100513,28,Male,Kolkata,Mobile App,18,24,1937.94,Champions
CUST100514,33,Male,Chennai,Store,55,13,4743.21,Loyal
CUST100515,18,Male,Hyderabad,Mobile App,58,15,521.19,Loyal
CUST100516,18,Male,Bengaluru,Online,28,15,2715.03,Loyal
CUST100517,26,Male,Chennai,Online,43,9,2683.48,Loyal
CUST100518,30,Female,Chennai,Online,117,6,1847.72,At Risk
CUST100519,25,Female,Kolkata,Mobile App,32,32,5710.09,Champions
CUST100520,40,Female,Mumbai,Online,215,1,406.0,Lost
CUST100521,26,Female,Pune,Store,246,2,1124.07,Lost
CUST100522,31,Male,Pune,Online,20,7,1040.18,Loyal
CUST100523,42,Male,Mumbai,Mobile App,15,23,2530.08,Champions
CUST100524,18,Male,Delhi,Store,56,5,1929.74,Potential Loyalists
CUST100525,27,Male,Hyderabad,Store,27,17,5462.74,Champions
CUST100526,24,Male,Noida,Store,30,13,3014.8,Loyal
CUST100527,51,Male,Hyderabad,Online,338,2,407.93,Lost
CUST100528,40,Female,Delhi,Mobile App,327,2,2703.1,Lost
CUST100529,38,Male,Bengaluru,Mobile App,98,6,1253.18,At Risk
CUST100530,25,Male,Delhi,Mobile App,32,9,4880.33,Loyal
CUST100531,34,Female,Noida,Store,142,9,1331.57,At Risk
CUST100532,19,Male,Pune,Store,125,9,3425.87,At Risk
CUST100533,64,Male,Delhi,Online,67,9,1760.14,Loyal
CUST100534,58,Male,Chennai,Store,104,9,2357.08,At Risk
CUST100535,36,Male,Pune,Store,17,19,5068.24,Champions
CUST100536,36,Male,Hyderabad,Online,46,9,2337.29,Loyal
CUST100537,42,Female,Kolkata,Online,107,9,2694.6,Potential Loyalists
CUST100538,37,Male,Delhi,Store,64,12,2126.71,Loyal
CUST100539,26,Female,Bengaluru,Online,39,17,6091.87,Loyal
CUST100540,37,Female,Mumbai,Store,193,2,1665.4,Lost
CUST100541,24,Female,Pune,Store,296,4,793.24,Lost
CUST100542,37,Male,Mumbai,Store,113,5,3090.26,Potential Loyalists
CUST100543,37,Female,Mumbai,Online,259,4,693.37,Lost
CUST100544,31,Male,Bengaluru,Online,338,5,557.61,Lost
CUST100545,45,Male,Noida,Online,3,22,5071.73,Champions
CUST100546,36,Female,Kolkata,Online,39,5,2666.46,Potential Loyalists
CUST100547,38,Male,Kolkata,Store,55,15,3717.19,Loyal
CUST100548,18,Male,Delhi,Mobile App,34,22,4808.35,Champions
CUST100549,40,Male,Hyderabad,Online,135,4,1569.05,At Risk
CUST100550,31,Male,Bengaluru,Mobile App,88,7,602.12,Potential Loyalists
CUST100551,18,Male,Chennai,Store,43,6,637.55,Potential Loyalists
CUST100552,47,Female,Kolkata,Online,23,28,8040.14,Champions
CUST100553,20,Male,Mumbai,Store,34,16,2703.68,Loyal
CUST100554,38,Male,Pune,Store,318,6,365.87,Lost
CUST100555,18,Male,Kolkata,Online,33,21,5281.75,Champions
CUST100556,24,Female,Mumbai,Online,25,13,2741.71,Loyal
CUST100557,37,Male,Hyderabad,Mobile App,14,6,3175.76,Loyal
CUST100558,41,Male,Bengaluru,Online,110,6,935.14,Potential Loyalists
CUST100559,28,Female,Noida,Store,114,7,939.81,Potential Loyalists
CUST100560,25,Male,Noida,Mobile App,48,7,1196.73,Potential Loyalists
CUST100561,43,Male,Pune,Store,26,24,9150.4,Champions
CUST100562,44,Male,Noida,Store,35,18,1250.01,Loyal
CUST100563,39,Female,Hyderabad,Online,353,6,939.34,Lost
CUST100564,39,Male,Mumbai,Store,117,11,1970.7,At Risk
CUST100565,41,Female,Hyderabad,Online,142,5,962.06,At Risk
CUST100566,39,Male,Pune,Store,115,7,1426.7,At Risk
CUST100567,32,Male,Kolkata,Mobile App,164,12,4376.63,At Risk
CUST100568,23,Female,Mumbai,Store,6,21,14998.02,Champions
CUST100569,44,Male,Chennai,Mobile App,59,11,2379.61,Loyal
CUST100570,41,Male,Mumbai,Mobile App,81,7,1796.48,Potential Loyalists
CUST100571,29,Female,Pune,Online,12,11,5219.54,Loyal
CUST100572,37,Female,Chennai,Store,360,3,610.62,Lost
CUST100573,41,Female,Chennai,Store,75,12,2166.76,Potential Loyalists
CUST100574,27,Male,Bengaluru,Store,97,8,1616.95,At Risk
CUST100575,33,Male,Bengaluru,Store,268,5,997.38,Lost
CUST100576,24,Male,Hyderabad,Mobile App,72,5,1840.84,Potential Loyalists
CUST100577,47,Female,Bengaluru,Mobile App,266,2,193.57,Lost
CUST100578,43,Female,Kolkata,Online,109,7,901.38,Potential Loyalists
CUST100579,28,Female,Hyderabad,Mobile App,274,2,550.29,Lost
CUST100580,29,Male,Noida,Online,47,9,4841.26,Loyal
CUST100581,18,Male,Bengaluru,Mobile App,90,7,1626.16,Potential Loyalists
CUST100582,21,Female,Pune,Store,20,16,782.32,Potential Loyalists
CUST100583,35,Other,Kolkata,Mobile App,14,24,6099.56,Champions
CUST100584,42,Male,Bengaluru,Online,41,12,2620.45,Loyal
CUST100585,43,Female,Noida,Online,261,4,956.13,Lost
CUST100586,40,Male,Mumbai,Online,206,7,2680.94,At Risk
CUST100587,18,Female,Mumbai,Online,74,11,4102.82,Loyal
CUST100588,29,Male,Chennai,Mobile App,69,13,3441.66,Loyal
CUST100589,51,Male,Bengaluru,Online,36,12,4205.41,Loyal
CUST100590,35,Female,Bengaluru,Online,21,24,3080.11,Champions
CUST100591,38,Female,Kolkata,Store,259,2,1510.79,Lost
CUST100592,32,Female,Delhi,Store,54,5,1273.94,Potential Loyalists
CUST100593,40,Male,Pune,Online,34,13,5314.59,Loyal
CUST100594,29,Male,Mumbai,Mobile App,76,6,638.37,Potential Loyalists
CUST100595,23,Female,Noida,Store,10,18,7068.64,Champions
CUST100596,33,Female,Kolkata,Online,20,11,8992.69,Loyal
CUST100597,42,Female,Pune,Online,159,9,1530.96,At Risk
CUST100598,41,Other,Mumbai,Mobile App,133,7,1730.36,At Risk
CUST100599,26,Female,Kolkata,Online,214,3,264.23,Lost
CUST100600,31,Female,Kolkata,Online,120,11,3110.78,At Risk
CUST100601,34,Female,Delhi,Online,74,9,781.42,Potential Loyalists
CUST100602,45,Female,Delhi,Online,124,9,1574.47,At Risk
CUST100603,35,Male,Bengaluru,Store,324,2,474.23,Lost
CUST100604,33,Male,Delhi,Online,111,5,1758.61,At Risk
CUST100605,34,Female,Mumbai,Mobile App,283,3,482.14,Lost
CUST100606,27,Male,Chennai,Online,114,7,1157.2,At Risk
CUST100607,33,Female,Bengaluru,Store,271,6,1213.22,Lost
CUST100608,39,Female,Pune,Mobile App,22,23,7471.86,Champions
CUST100609,35,Male,Mumbai,Online,195,13,2760.72,At Risk
CUST100610,41,Male,Noida,Store,61,3,1157.23,Potential Loyalists
CUST100611,21,Male,Mumbai,Online,59,5,1594.77,Potential Loyalists
CUST100612,20,Female,Mumbai,Mobile App,113,11,2080.77,At Risk
CUST100613,31,Male,Bengaluru,Mobile App,305,3,883.54,Lost
CUST100614,22,Male,Mumbai,Store,256,2,182.3,Lost
CUST100615,36,Female,Bengaluru,Online,74,18,5140.64,Loyal
CUST100616,35,Female,Mumbai,Store,210,8,634.3,At Risk
CUST100617,45,Male,Hyderabad,Store,219,8,2655.91,At Risk
CUST100618,50,Male,Pune,Store,60,12,3304.93,Loyal
CUST100619,30,Female,Noida,Online,9,19,5474.44,Champions
CUST100620,47,Male,Kolkata,Store,11,20,4977.97,Champions
CUST100621,54,Female,Mumbai,Store,144,9,2027.19,At Risk
CUST100622,31,Female,Kolkata,Store,25,10,2248.55,Potential Loyalists
CUST100623,29,Male,Noida,Online,281,1,928.67,Lost
CUST100624,39,Female,Delhi,Online,31,4,1637.83,Potential Loyalists
CUST100625,28,Female,Delhi,Mobile App,198,4,975.96,Lost
CUST100626,28,Female,Hyderabad,Store,66,7,850.0,Potential Loyalists
CUST100627,23,Male,Pune,Mobile App,196,8,2010.07,At Risk
CUST100628,39,Female,Delhi,Online,10,20,2536.73,Champions
CUST100629,39,Female,Chennai,Online,57,9,4925.75,Potential Loyalists
CUST100630,18,Female,Mumbai,Store,216,2,2062.91,At Risk
CUST100631,27,Female,Hyderabad,Online,191,2,425.37,Lost
CUST100632,28,Male,Pune,Store,202,1,626.75,Lost
CUST100633,32,Male,Mumbai,Online,32,20,5718.36,Champions
CUST100634,28,Male,Mumbai,Store,24,11,3165.5,Loyal
CUST100635,27,Male,Hyderabad,Store,2,21,5065.29,Champions
CUST100636,28,Male,Pune,Online,6,16,4190.29,Champions
CUST100637,34,Male,Hyderabad,Online,190,8,1205.97,At Risk
CUST100638,37,Other,Chennai,Online,223,11,4443.33,At Risk
CUST100639,34,Female,Bengaluru,Mobile App,142,8,1352.55,At Risk
CUST100640,35,Female,Kolkata,Store,347,5,980.0,Lost
CUST100641,39,Female,Noida,Mobile App,112,10,2030.12,At Risk
CUST100642,20,Male,Hyderabad,Mobile App,212,12,3712.6,At Risk
CUST100643,20,Female,Delhi,Store,8,25,7166.9,Champions
CUST100644,40,Male,Bengaluru,Online,45,11,3376.94,Loyal
CUST100645,42,Male,Mumbai,Mobile App,115,10,3188.49,At Risk
CUST100646,45,Male,Noida,Store,275,2,635.87,Lost
CUST100647,30,Male,Pune,Store,18,18,3142.38,Champions
CUST100648,22,Male,Pune,Online,112,12,1013.5,Potential Loyalists
CUST100649,23,Male,Bengaluru,Online,227,7,2212.3,At Risk
CUST100650,39,Female,Bengaluru,Online,28,17,8213.11,Champions
CUST100651,26,Male,Noida,Mobile App,51,7,831.4,Potential Loyalists
CUST100652,24,Female,Mumbai,Online,211,3,2639.11,Lost
CUST100653,41,Female,Mumbai,Online,116,8,1394.28,At Risk
CUST100654,38,Male,Hyderabad,Online,67,10,4375.99,Loyal
CUST100655,33,Male,Delhi,Store,243,3,316.64,Lost
CUST100656,44,Female,Chennai,Store,41,10,4479.05,Loyal
CUST100657,51,Female,Noida,Mobile App,229,2,718.73,Lost
CUST100658,41,Male,Noida,Store,44,10,5889.44,Loyal
CUST100659,44,Male,Bengaluru,Store,90,7,4012.17,Potential Loyalists
CUST100660,27,Female,Mumbai,Online,28,14,2309.77,Loyal
CUST100661,44,Male,Chennai,Mobile App,55,10,2473.95,Loyal
CUST100662,36,Male,Mumbai,Online,215,4,1016.91,Lost
CUST100663,55,Male,Kolkata,Online,73,12,7700.74,Loyal
CUST100664,18,Female,Noida,Store,34,22,3811.31,Champions
CUST100665,26,Male,Bengaluru,Mobile App,38,16,3175.06,Loyal
CUST100666,34,Male,Noida,Online,120,9,708.76,At Risk
CUST100667,31,Female,Pune,Store,181,10,578.81,At Risk
CUST100668,26,Male,Pune,Online,229,2,1093.01,Lost
CUST100669,32,Female,Mumbai,Online,45,18,2370.56,Loyal
CUST100670,32,Male,Kolkata,Mobile App,79,3,1425.72,Potential Loyalists
CUST100671,30,Female,Delhi,Online,5,26,5443.46,Champions
CUST100672,21,Male,Mumbai,Store,93,7,1736.93,Potential Loyalists
CUST100673,34,Male,Chennai,Online,185,4,1351.7,Lost
CUST100674,25,Male,Pune,Store,232,8,5563.18,At Risk
CUST100675,52,Male,Delhi,Online,73,5,2575.05,Potential Loyalists
CUST100676,32,Male,Delhi,Online,52,18,2591.07,Loyal
CUST100677,30,Female,Mumbai,Online,271,1,1350.38,Lost
CUST100678,30,Female,Pune,Store,45,4,2077.85,Potential Loyalists
CUST100679,45,Female,Mumbai,Mobile App,31,24,6669.95,Champions
CUST100680,35,Male,Noida,Store,69,15,5609.52,Loyal
CUST100681,29,Male,Mumbai,Store,23,26,7068.69,Champions
CUST100682,24,Female,Chennai,Store,42,10,5302.57,Loyal
CUST100683,27,Male,Pune,Mobile App,13,24,6955.06,Champions
CUST100684,18,Male,Pune,Online,105,8,3904.27,Potential Loyalists
CUST100685,31,Male,Kolkata,Mobile App,186,4,2019.99,At Risk
CUST100686,29,Female,Pune,Online,55,15,5130.34,Loyal
CUST100687,33,Female,Mumbai,Online,93,6,4326.31,Potential Loyalists
CUST100688,46,Male,Bengaluru,Store,353,3,416.43,Lost
CUST100689,26,Female,Mumbai,Online,186,5,1237.64,At Risk
CUST100690,28,Male,Kolkata,Online,119,4,1316.91,Potential Loyalists
CUST100691,18,Male,Hyderabad,Store,31,18,2285.26,Loyal
CUST100692,29,Male,Chennai,Store,362,2,1650.08,Lost
CUST100693,42,Female,Delhi,Online,53,10,3910.5,Loyal
CUST100694,29,Male,Mumbai,Mobile App,46,9,1390.05,Loyal
CUST100695,32,Male,Mumbai,Online,295,2,1718.39,Lost
CUST100696,33,Male,Kolkata,Mobile App,118,10,2917.06,Potential Loyalists
CUST100697,30,Female,Noida,Store,129,11,2079.14,At Risk
CUST100698,41,Female,Chennai,Online,100,9,1645.96,Potential Loyalists
CUST100699,37,Female,Mumbai,Mobile App,163,6,1214.06,At Risk
CUST100700,55,Male,Pune,Store,18,12,2882.19,Loyal
CUST100701,36,Female,Delhi,Store,65,7,4046.46,Loyal
CUST100702,18,Male,Chennai,Online,27,13,2879.45,Loyal
CUST100703,31,Female,Hyderabad,Online,31,21,6539.62,Champions
CUST100704,22,Male,Noida,Online,248,4,2500.52,Lost
CUST100705,18,Male,Chennai,Online,31,15,3408.77,Loyal
CUST100706,44,Male,Bengaluru,Mobile App,30,5,2385.27,Potential Loyalists
CUST100707,39,Female,Chennai,Mobile App,110,7,1794.16,At Risk
CUST100708,39,Male,Hyderabad,Online,153,11,1244.61,At Risk
CUST100709,34,Male,Kolkata,Online,34,6,994.88,Potential Loyalists
CUST100710,51,Male,Chennai,Online,75,6,2351.45,Potential Loyalists
CUST100711,27,Female,Pune,Online,258,3,366.35,Lost
CUST100712,34,Male,Chennai,Mobile App,214,5,3412.29,At Risk
CUST100713,44,Female,Mumbai,Mobile App,172,7,1910.4,At Risk
CUST100714,23,Male,Hyderabad,Mobile App,359,3,1097.03,Lost
CUST100715,21,Female,Pune,Online,188,6,1675.06,At Risk
CUST100716,46,Female,Pune,Online,31,13,2855.92,Loyal
CUST100717,29,Female,Pune,Online,106,6,3023.83,Potential Loyalists
CUST100718,44,Male,Delhi,Online,4,20,4651.13,Champions
CUST100719,20,Male,Mumbai,Mobile App,228,9,870.83,At Risk
CUST100720,43,Female,Chennai,Online,233,3,790.37,Lost
CUST100721,31,Male,Chennai,Mobile App,38,9,1358.33,Potential Loyalists
CUST100722,31,Female,Kolkata,Online,41,6,5495.97,Potential Loyalists
CUST100723,38,Female,Pune,Online,33,15,3250.06,Champions
CUST100724,30,Other,Hyderabad,Online,350,3,126.69,Lost
CUST100725,63,Female,Delhi,Online,16,25,8238.78,Champions
CUST100726,42,Male,Chennai,Mobile App,30,21,7976.96,Champions
CUST100727,30,Male,Kolkata,Online,39,8,2899.43,Loyal
CUST100728,27,Male,Kolkata,Online,6,24,2613.93,Champions
CUST100729,27,Female,Hyderabad,Online,28,7,589.87,Potential Loyalists
CUST100730,19,Male,Bengaluru,Store,76,10,939.57,Potential Loyalists
CUST100731,41,Female,Mumbai,Online,17,9,1804.18,Loyal
CUST100732,46,Male,Delhi,Online,5,19,8378.69,Champions
CUST100733,37,Male,Kolkata,Online,2,21,6467.94,Champions
CUST100734,36,Female,Noida,Online,71,12,1769.41,Loyal
CUST100735,20,Male,Chennai,Online,23,22,5498.09,Champions
CUST100736,47,Female,Kolkata,Store,184,15,3085.32,At Risk
CUST100737,34,Male,Delhi,Online,61,14,5656.1,Loyal
CUST100738,44,Male,Noida,Online,68,16,1812.66,Loyal
CUST100739,30,Female,Chennai,Online,29,12,5194.0,Loyal
CUST100740,46,Female,Pune,Online,89,3,2157.57,Potential Loyalists
CUST100741,39,Female,Chennai,Online,32,25,6871.16,Champions
CUST100742,30,Female,Noida,Online,9,29,7995.42,Champions
CUST100743,30,Female,Hyderabad,Mobile App,247,1,2283.86,Lost
CUST100744,21,Female,Kolkata,Store,12,27,6100.46,Champions
CUST100745,33,Male,Pune,Online,20,7,1430.31,Potential Loyalists
CUST100746,37,Male,Pune,Online,21,10,2991.05,Potential Loyalists
CUST100747,42,Female,Noida,Mobile App,40,13,2465.23,Loyal
CUST100748,28,Female,Chennai,Online,54,9,4212.65,Potential Loyalists
CUST100749,36,Male,Chennai,Mobile App,174,7,3829.98,At Risk
CUST100750,25,Female,Noida,Mobile App,353,2,1721.33,Lost
CUST100751,30,Female,Hyderabad,Online,38,21,724.46,Loyal
CUST100752,34,Female,Kolkata,Store,61,16,2111.08,Loyal
CUST100753,45,Female,Noida,Mobile App,46,12,2049.41,Loyal
CUST100754,30,Male,Pune,Store,115,7,562.48,Potential Loyalists
CUST100755,47,Male,Pune,Store,93,7,4260.42,At Risk
CUST100756,32,Female,Delhi,Store,25,22,2446.12,Loyal
CUST100757,29,Male,Kolkata,Online,10,19,6628.22,Loyal
CUST100758,23,Male,Kolkata,Online,250,4,733.7,Lost
CUST100759,46,Female,Mumbai,Mobile App,32,26,3145.28,Champions
CUST100760,37,Female,Chennai,Online,75,9,1432.76,Potential Loyalists
CUST100761,18,Male,Bengaluru,Store,150,3,3639.21,At Risk
CUST100762,48,Female,Hyderabad,Online,22,27,7716.93,Champions
CUST100763,35,Female,Noida,Store,21,28,5741.74,Champions
CUST100764,52,Female,Hyderabad,Online,9,23,7606.29,Champions
CUST100765,36,Male,Bengaluru,Mobile App,236,2,687.21,Lost
